00401000  type_info_destructor_dealloc
004F3AF0  sub_4F3AF0
004F3B70  sub_4F3B70
004F3C60  killPowerup
004F3CA0  sub_4F3CA0
004F3E10  orders_Powerup2
004F3EA0  orders_Powerup1
004F3F20  isBadName
004F4080  sub_4F4080
004F40F0  LobbyLoopTurns
004F4160  RemoveAcidSpores
004F41F0  GetAcidSporeImage
004F4480  UpdateAcidSporeOverlays
004F4550  CreatePlagueOverlay
004F45E0  CreateEnsnareOverlay
004F4670  CorrosiveAcidProc
004F46C0  EnsnareProc
004F46F0  CloakProc
004F4770  CorrosiveAcidHit
004F47B0  ConsumeHit
004F4830  EnsnareHit
004F48A0  DarkSwarmHit
004F4940  BroodlingHit
004F4AF0  PlagueProc
004F4B30  PlagueHit
004F4BC0  sub_4F4BC0
004F4C00  sub_4F4C00
004F4CF0  sub_4F4CF0
004F4D30  sub_4F4D30
004F4D60  statfluf_DLG_Interact
004F4DC0  load_statfluf_BIN
004F4F70  drawGameMenuContextHelp
004F4FB0  statf10_ButtonUpdate
004F5070  sub_4F5070
004F50F0  sub_4F50F0
004F5150  load_gamemenu
004F5180  statf10_ButtonInteract
004F5210  Statf10_RegisterCustomProcs
004F5240  Statf10_DialogProc
004F5300  load_Statf10_BIN
004F5420  load_helpmenu
004F5480  sub_4F5480
004F54F0  help_Listbox
004F5530  help_BINDLG_CustomCtrlID
004F5650  help_BINDLG
004F5700  msgfltr_Cancel
004F5760  sub_4F5760
004F57A0  LoadDialog
004F5930  sub_4F5930
004F5990  sub_4F5990
004F59C0  sub_4F59C0
004F59E0  sub_4F59E0
004F5A40  wait_BINDLG
004F5B70  sub_4F5B70
004F5C50  load_wait
004F5CB0  sub_4F5CB0
004F5D70  loadOKCancelBIN
004F5EE0  loadOKBIN
004F6050  loadOKCancelDialog
004F6100  AppAddExit
004F6180  sub_4F6180
004F62D0  sub_4F62D0
004F6350  replaceFeedbackSprite
004F6420  CHK_UNIT_FinalCreateStep
004F65B0  sub_4F65B0
004F66D0  sub_4F66D0
004F6760  MaelStromProc
004F67B0  StasisFieldOverlay
004F6850  MaelstromHit
004F68D0  StasisFieldProc
004F6910  MindControl_Hit
004F6950  orders_CastMindControl
004F6A80  StasisFieldHit
004F6AF0  DisruptionWebHit
004F6B90  sub_4F6B90
004F6C40  orders_Hallucination1
004F6D40  orders_Feedback
004F6EF0  orders_RightClickAction
004F6FA0  orders_Special
004F70F0  RdyZFrame
004F7150  gluRdyZ_BINDLG_Loop
004F71F0  loadMenu_gluRdyZ
004F7450  RdyTFrame
004F74B0  gluRdyT_BINDLG_Loop
004F7550  loadMenu_gluRdyT
004F77B0  rdyPFrame
004F7810  gluRdyP_BINDLG_Loop
004F78B0  loadMenu_gluRdyP
004F7AE0  PlayMovieWithIntro
004F7B17  nullThread
004F7B18  __cfltcvt_init
004F7B50  __fpmath
004F7B70  __ftol2
004F7BF0  _pow
004F7C30  __CIpow
004F7C8D  pow
004F7E52  _test_whether_TOS_is_int
004F7E7A  __forcdecpt
004F7EB6  __cropzeros
004F7F01  __positive
004F7F1B  __fassign
004F7F59  __shift
004F7F76  __cftoe2
004F8024  __cftoe
004F8090  __cftof2
004F812C  __cftof
004F818E  __cftog
004F8228  __cfltcvt
004F8279  __setdefaultprecision
004F828B  __ms_p5_test_fdiv
004F82CB  __ms_p5_mp_test_fdiv
004F82F4  _has_osfxsr_set
004F8329  ___sse2_available_init
004F8400  __CIpow_pentium4
004F8419  __pow_pentium4
004F9330  prepareError
004F9347  executeError
004F9390  getnormal
004F93A5  cannotContinue
004F93D5  setDefault
004F9479  powExit
004F951C  __d_inttype
004F958A  __powhlp
004F96EC  __ZeroTail
004F971E  __IncMan
004F976B  __RoundMan
004F97DD  __CopyMan
004F97F8  __IsZeroMan
004F9811  __ShrMan
004F988C  __ld12cvt
004F99E4  __ld12cvt_0
004F99FA  ___ld12cvt
004F9A10  ___strgtold12_0
004F9A4D  ____strgtold12
004F9A8A  __fptostr
004F9B01  ___dtold
004F9BBB  __fltout2
004F9C27  __abstract_cw
004F9CB9  __hw_cw
004F9D47  __control87
004F9D79  __controlfp
004F9D8F  ___libm_error_support
004FADAB  __87except
004FAEA3  __frnd
004FAEB4  __fpclass
004FAF50  __set_exp
004FAF7A  __sptype
004FAFD5  __decomp
004FB091  ___addl
004FB0B2  ___add_12
004FB110  ___shl_12
004FB13E  ___shr_12
004FB16B  ___mtold12
004FB249  ___strgtold12
004FB67D  _$I10_OUTPUT
004FB90B  false_0
004FB90E  __raise_exc
004FBBB3  __handle_exc
004FBDD7  ___errno
004FBDFF  __statfp
004FBE0A  __clrfp
004FBE16  __ctrlfp
004FBE3A  __set_statfp
004FBE90  ___ld12mul
004FC0C2  ___multtenpow12
004FC150  LeagueEventConstructor
004FC180  _unk_Constructor_19
004FC1A0  _initFloat
004FC1B0  _initFloat_0
004FC1C0  CriticalSectionConstructor_1
004FC1E0  _initFloat_1
004FC1F0  _initFloat_2
004FC200  _initFloat_3
004FC210  ExceptionFilterConstructor
004FC230  _initFloat_4
004FC240  _unk_Constructor_18
004FC260  _initFloat_5
004FC270  _initFloat_6
004FC280  _initFloat_7
004FC290  _initFloat_8
004FC2A0  _initFloat_9
004FC2B0  _initFloat_10
004FC2C0  _initFloat_11
004FC2D0  _initFloat_12
004FC2E0  _initFloat_13
004FC2F0  _initFloat_14
004FC300  _initFloat_15
004FC310  _initFloat_16
004FC320  _initFloat_17
004FC330  _initFloat_18
004FC340  _initFloat_19
004FC350  _initFloat_20
004FC360  _initFloat_21
004FC370  CriticalSectionConstructor_0
004FC390  _unk_Constructor_17
004FC3B0  _initFloat_22
004FC3C0  _initFloat_23
004FC3D0  _unk_Constructor_16
004FC3F0  _initFloat_24
004FC400  _unk_Constructor_15
004FC420  _initFloat_25
004FC430  _initFloat_26
004FC440  _initFloat_27
004FC450  _initFloat_28
004FC460  _unk_Constructor_14
004FC480  _initFloat_29
004FC490  _initFloat_30
004FC4A0  _unk_Constructor_13
004FC4C0  _initFloat_31
004FC4D0  _initFloat_32
004FC4E0  _initFloat_33
004FC4F0  _initFloat_34
004FC500  _initFloat_35
004FC510  _initFloat_36
004FC520  _initFloat_37
004FC530  _initFloat_38
004FC540  _unk_Constructor_12
004FC560  _unk_Constructor_11
004FC580  _initFloat_39
004FC590  _initFloat_40
004FC5A0  _unk_Constructor_10
004FC5C0  _initFloat_41
004FC5D0  BNGameTypeComboBoxConstructor
004FC5F0  _initFloat_42
004FC600  _initFloat_43
004FC610  _initFloat_44
004FC620  BNMapComboBoxConstructor
004FC640  _initFloat_45
004FC650  _initFloat_46
004FC660  _initFloat_47
004FC670  _initFloat_48
004FC680  _initFloat_49
004FC690  _initFloat_50
004FC6A0  _initFloat_51
004FC6B0  _initFloat_52
004FC6C0  _initFloat_53
004FC6D0  _initFloat_54
004FC6E0  _initFloat_55
004FC6F0  _initFloat_56
004FC700  _initFloat_57
004FC710  _initFloat_58
004FC720  _initFloat_59
004FC730  _initFloat_60
004FC740  _initFloat_61
004FC750  _initFloat_62
004FC760  _initFloat_63
004FC770  _initFloat_64
004FC780  _initFloat_65
004FC790  _initFloat_66
004FC7A0  _initFloat_67
004FC7B0  _initFloat_68
004FC7C0  _initFloat_69
004FC7D0  _initFloat_70
004FC7E0  _initFloat_71
004FC7F0  _unk_Constructor_9
004FC870  _initFloat_72
004FC880  _initFloat_73
004FC890  _initFloat_74
004FC8A0  _initFloat_75
004FC8B0  _initFloat_76
004FC8C0  _initFloat_77
004FC8D0  _initFloat_78
004FC8E0  _initFloat_79
004FC8F0  _initFloat_80
004FC900  _initFloat_81
004FC910  _initFloat_82
004FC920  _initFloat_83
004FC930  _initFloat_84
004FC940  _initFloat_85
004FC950  _initFloat_86
004FC960  _initFloat_87
004FC970  _initFloat_88
004FC980  _initFloat_89
004FC990  _initFloat_90
004FC9A0  _unk_Constructor_8
004FC9C0  _initFloat_91
004FC9D0  _initFloat_92
004FC9E0  _initFloat_93
004FC9F0  _initFloat_94
004FCA00  _initFloat_95
004FCA10  _initFloat_96
004FCA20  _initFloat_97
004FCA30  _initFloat_98
004FCA40  _initFloat_
004FCA50  _initFloat__0
004FCA60  _initFloat__1
004FCA70  _initFloat__2
004FCA80  _initFloat__3
004FCA90  _initFloat__4
004FCAA0  _initFloat__5
004FCAB0  _initFloat__6
004FCAC0  _initFloat__7
004FCAD0  _initFloat__8
004FCAE0  _initFloat__9
004FCAF0  _initFloat__10
004FCB00  _initFloat__11
004FCB10  _unk_Constructor_7
004FCB30  _initFloat__12
004FCB40  _initFloat__13
004FCB50  _initFloat__14
004FCB60  _initFloat__15
004FCB70  _unk_Constructor_6
004FCB90  _unk_Constructor_5
004FCBB0  _initFloat__16
004FCBC0  _initFloat__17
004FCBD0  _initFloat__18
004FCBE0  _initFloat__19
004FCBF0  _initFloat__20
004FCC00  _initFloat__21
004FCC10  _initFloat__22
004FCC20  _initFloat__23
004FCC30  _initFloat__24
004FCC40  _initFloat__25
004FCC50  _initFloat__26
004FCC60  _unk_Constructor_4
004FCC80  _initFloat__27
004FCC90  _initFloat__28
004FCCA0  _initFloat__29
004FCCB0  _initFloat__30
004FCCC0  _initFloat__31
004FCCD0  _initFloat__32
004FCCE0  _initFloat__33
004FCCF0  _initFloat__34
004FCD00  _initFloat__35
004FCD10  _initFloat__36
004FCD20  _unk_Constructor_3
004FCD40  _initFloat__37
004FCD50  _initFloat__38
004FCD60  _initFloat__39
004FCD70  _initFloat__40
004FCD80  _initFloat__41
004FCD90  _initFloat__42
004FCDA0  _initFloat__43
004FCDB0  _initFloat__44
004FCDC0  _initFloat__45
004FCDD0  _initFloat__46
004FCDE0  _initFloat__47
004FCDF0  _initFloat__48
004FCE00  _initFloat__49
004FCE10  _initFloat__50
004FCE20  _initFloat__51
004FCE30  _initFloat__52
004FCE40  _initFloat__53
004FCE50  _initFloat__54
004FCE60  _initFloat__55
004FCE70  _initFloat__56
004FCE80  _initFloat__57
004FCE90  _initFloat__58
004FCEA0  _initFloat__59
004FCEB0  _initFloat__60
004FCEC0  _initFloat__61
004FCED0  _initFloat__62
004FCEE0  _initFloat__63
004FCEF0  _initFloat__64
004FCF00  SBigConstructor
004FCF20  SBigConstructor_0
004FCF40  _initFloat__65
004FCF50  _initFloat__66
004FCF60  _initFloat__67
004FCF70  _initFloat__68
004FCF80  _initFloat__69
004FCF90  _initFloat__70
004FCFA0  _initFloat__71
004FCFB0  _initFloat__72
004FCFC0  _initFloat__73
004FCFD0  _initFloat__74
004FCFE0  _initFloat__75
004FCFF0  _initFloat__76
004FD000  _initFloat__77
004FD010  _initFloat__78
004FD020  _initFloat__79
004FD030  _initFloat__80
004FD040  _initFloat__81
004FD050  _initFloat__82
004FD060  _initFloat__83
004FD070  _initFloat__84
004FD080  _initFloat__85
004FD090  _initFloat__86
004FD0A0  _initFloat__87
004FD0B0  _initFloat__88
004FD0C0  _initFloat__89
004FD0D0  _initFloat__90
004FD0E0  _initFloat__91
004FD0F0  _initFloat__92
004FD100  _initFloat__93
004FD110  _initFloat__94
004FD120  _initFloat__95
004FD130  _initFloat__96
004FD140  _initFloat__97
004FD150  _initFloat__98
004FD160  _initFloat__
004FD170  _initFloat___0
004FD180  _initFloat___1
004FD190  _initFloat___2
004FD1A0  _initFloat___3
004FD1B0  _initFloat___4
004FD1C0  _initFloat___5
004FD1D0  _initFloat___6
004FD1E0  _initFloat___7
004FD1F0  _initFloat___8
004FD200  _initFloat___9
004FD210  _initFloat___10
004FD220  _initFloat___11
004FD230  _initFloat___12
004FD240  _initFloat___13
004FD250  _initFloat___14
004FD260  _initFloat___15
004FD270  _initFloat___16
004FD280  _initFloat___17
004FD290  _unk_Constructor_2
004FD2B0  _initFloat___18
004FD2C0  _initFloat___19
004FD2D0  _initFloat___20
004FD2E0  _initFloat___21
004FD2F0  _initFloat___22
004FD300  _initFloat___23
004FD310  _initFloat___24
004FD320  _initFloat___25
004FD330  _initFloat___26
004FD340  _initFloat___27
004FD350  _initFloat___28
004FD360  _initFloat___29
004FD370  _initFloat___30
004FD380  _initFloat___31
004FD390  _initFloat___32
004FD3A0  CriticalSectionConstructor
004FD3C0  _initFloat___33
004FD3D0  _initFloat___34
004FD3E0  _initFloat___35
004FD3F0  _initFloat___36
004FD400  _initFloat___37
004FD410  _initFloat___38
004FD420  _initFloat___39
004FD430  _initFloat___40
004FD440  _initFloat___41
004FD450  _initFloat___42
004FD460  _unk_Constructor_1
004FD480  _initFloat___43
004FD490  _initFloat___44
004FD4A0  _initFloat___45
004FD4B0  _initFloat___46
004FD4C0  _initFloat___47
004FD4D0  _initFloat___48
004FD4E0  _initFloat___49
004FD4F0  _initFloat___50
004FD500  _initFloat___51
004FD510  _initFloat___52
004FD520  _unk_Constructor_0
004FD540  _initFloat___53
004FD550  _initFloat___54
004FD560  UIDlgListConstructor
004FD580  _initFloat___55
004FD590  _initFloat___56
004FD5A0  _initFloat___57
004FD5B0  _initFloat___58
004FD5C0  _initFloat___59
004FD5D0  _initFloat___60
004FD5E0  _initFloat___61
004FD5F0  _initFloat___62
004FD600  _initFloat___63
004FD610  _initFloat___64
004FD620  _initFloat___65
004FD630  _initFloat___66
004FD640  _initFloat___67
004FD650  _initFloat___68
004FD660  _initFloat___69
004FD670  LeagueEventDestructor
004FD690  _unk_Destructor_19
004FD6F0  CriticalSectionDestructor_1
004FD700  j_ExceptionFilterDestructor
004FD710  _unk_Destructor_18
004FD770  CriticalSectionDestructor_0
004FD780  _unk_Destructor_17
004FD7E0  _unk_Destructor_16
004FD840  _unk_Destructor_15
004FD8A0  _unk_Destructor_14
004FD900  _unk_Destructor_13
004FD960  _unk_Destructor_12
004FD9C0  _unk_Destructor_11
004FDA20  _unk_Destructor_10
004FDA80  BNGameTypeComboBoxDestructor
004FDAE0  BNMapComboBoxDestructor
004FDB40  _unk_Destructor_9
004FDBA0  _unk_Destructor_8
004FDC00  _unk_Destructor_7
004FDC60  _unk_Destructor_6
004FDCC0  _unk_Destructor_5
004FDD20  _unk_Destructor_4
004FDD80  _unk_Destructor_3
004FDDE0  SBigDestructor
004FDDF0  SBigDestructor_0
004FDE00  _unk_Destructor_2
004FDE60  CriticalSectionDestructor
004FDE70  _unk_Destructor_1
004FDED0  _unk_Destructor_0
004FDF30  UIDlgListDestructor
